,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
1571,41-42 OWNERS CORP. c/o Douglaston Realty,Queens,1965,Multifamily Housing,Multifamily,100,221.6,9970100.4,1453634.5,797.7,5043.4
1572,"73-02 ROOSEVELT BROAD, LLC c/o Douglaston Mgmt",Queens,2010,Multifamily Housing,Multifamily,100,95.6,2446199.8,1058504.7,223.8,16217.966089617938
1573,Betterland- 34-25 150 Place,Queens,1962,Multifamily Housing,Multifamily,100,134.9,302521.9,1060787.9,494.8,3751.5
1574,Betterland- 144-30 Roosevelt Avenue,Queens,1962,Multifamily Housing,Multifamily,100,95.1,681758.0,907168.9,459.8,5369.3
1577,Cantor- 41-65 Forley,Queens,1962,Multifamily Housing,Multifamily,100,174.6,5249200.4,1432285.1,405.8,4628.9
1580,Central Astoria- 18-15 21st Avenue  2C,Queens,1949,Multifamily Housing,Multifamily,100,84.2,3838984.1,100476.6,279.7,7582.8
1581,Central Astoria- 18-22 21 avenue,Queens,1950,Multifamily Housing,Multifamily,100,64.4,6871100.2,259585.0,388.0,7628.6
1583,Impact Mgmt- 88-30 182 street,Queens,1955,Multifamily Housing,Multifamily,100,136.6,4807099.6,922917.6,337.2,4050.0
1586,Novin & Associates-140-50 Burden Crescent,Queens,1959,Multifamily Housing,Multifamily,100,139.5,4914500.1,1068078.2,355.7,2797.1
1587,Novin & Associates- 92-31 57 Avenue,Queens,1965,Multifamily Housing,Multifamily,100,109.7,6930400.0,1240418.7,478.1,4374.6
1589,SLJ- 31-30/50/70 138 Street,Queens,1959,Multifamily Housing,Multifamily,100,93.0,1520253.3,2971826.2,645.9,12808.3
1590,SLJ- 102-25 67 Road,Queens,1952,Multifamily Housing,Multifamily,100,150.0,13399400.7,1607342.8,854.2,5409.3
1591,SLJ- 66-01 110 Street,Queens,1949,Multifamily Housing,Multifamily,100,305.5,7417900.4,1947853.6,1926.2,6720.0
1592,SLJ- 111-33 66 Avenue,Queens,1949,Multifamily Housing,Multifamily,100,174.7,24384312.42738699,1096947.8,648.5,16217.966089617938
1593,SLJ- 111-18 66 Avenue,Queens,1949,Multifamily Housing,Multifamily,100,161.5,24384312.42738699,1254408.4,661.4,16217.966089617938
1594,SLJ-  165-20 Highland Avenue,Queens,1940,Multifamily Housing,Multifamily,100,127.5,4757499.7,605466.6,306.4,4038.0
1607,MB Octagon LLC,Queens,1985,Office,Office,100,158.9,249093.8,3081038.3,286.4,1388.5
1624,Brenner- 9131 Queens Boulevard,Queens,1963,Office,Office,100,348.1,7982500.0,6525533.7,1002.5,16217.966089617938
1625,CQ- 530 Briar Place,Queens,1959,Multifamily Housing,Multifamily,100,170.2,6994499.7,632120.8,427.6,6193.3
1627,CQ- 137-60 45 Avenue,Queens,1955,Multifamily Housing,Multifamily,100,115.3,17785203.0,3667644.5,1269.8,14653.2
1628,CQ- 23-11 cornaga avenue,Queens,1964,Multifamily Housing,Multifamily,100,139.8,6625600.1,1283997.0,465.8,44603.0
1629,CQ- 148-28 88 avenue,Queens,1961,Multifamily Housing,Multifamily,100,137.4,9513300.2,1754507.6,660.9,16217.966089617938
1630,CQ- 40-45 elbertson street,Queens,1950,Multifamily Housing,Multifamily,100,85.5,6012499.7,3514286.1,630.9,16217.966089617938
1631,CQ- 147-25 88 Avenue,Queens,1962,Multifamily Housing,Multifamily,100,199.9,8442048.5,1372836.2,570.1,8534.4
1632,CQ- 89-25 elmhurst avenue,Queens,1952,Multifamily Housing,Multifamily,100,136.4,6825500.1,1460453.6,492.0,9037.4
1633,CQ- 40-51 denman street,Queens,1951,Multifamily Housing,Multifamily,100,144.5,5900799.4,1603715.0,455.6,16217.966089617938
1634,CQ- 41-11 elbertson street,Queens,1951,Multifamily Housing,Multifamily,100,118.8,9660399.8,2219378.2,709.9,13003.8
1635,CQ- 88-02 37 avenue,Queens,1929,Multifamily Housing,Multifamily,100,141.5,7621099.7,1231068.1,513.9,8381.1
1636,CQ- 37-06 80 Street,Queens,1921,Multifamily Housing,Multifamily,100,156.4,8208600.0,2187247.1,629.9,16217.966089617938
1637,CQ- 83-31 116th street,Queens,1950,Multifamily Housing,Multifamily,100,112.3,9475300.1,1844967.4,666.9,10337.3
1638,CQ- 148-45 89th Avenue,Queens,1957,Multifamily Housing,Multifamily,100,158.1,8531200.3,1289302.5,567.4,8656.0
1639,CQ- 439 Beach 22nd Street,Queens,1963,Multifamily Housing,Multifamily,100,151.6,8795800.3,1202252.2,573.8,8693.9
1640,CQ- 90-05 153rd Street,Queens,1955,Multifamily Housing,Multifamily,100,157.7,5607699.6,994562.8,386.0,6605.3
1641,CQ- 62-29 84th Street,Queens,1952,Multifamily Housing,Multifamily,100,95.5,18261901.4,2789785.0,1217.3,16217.966089617938
1642,CQ- 99-04 57th Avenue,Queens,1965,Multifamily Housing,Multifamily,100,88.1,10476032.2,2814636.5,806.0,11702.7
1643,CQ- 62-42 Woodhaven Blvd.,Queens,1952,Multifamily Housing,Multifamily,100,113.7,21151501.1,4480024.8,1520.7,30988.1
1644,CQ- 55-25 98 Place,Queens,1965,Multifamily Housing,Multifamily,100,199.7,30278300.2,4198642.6,1980.5,20158.4
1657,"The Grove, LLC - 147-28 90 Avenue",Queens,1928,Multifamily Housing,Multifamily,100,87.9,2615299.8,833273.2,212.8,16217.966089617938
1669,Jackson Heights Shopping Center,Queens,1959,Retail Store,Retail,90,273.2,24384312.42738699,10519505.4,932.7,16217.966089617938
1692,32-75 Steinway Street,Queens,1951,Mixed Use Property,Other,100,109.4,14868.8,1770399.4,157.8,1609.2
1712,QPN1,Queens,2015,Self-Storage Facility,Other,85,121.9,2459300.5,5390959.2,608.6,515.5
1760,First Pioneer - 33-02 Skillman Avenue,Queens,1951,Mixed Use Property,Other,100,85.1,31654.8,1514631.8,403.2,845.3
1763,First Pioneer - 34-09 Queens Boulevard,Queens,1931,Mixed Use Property,Other,100,57.5,2536889.3,2211753.3,330.8,717.7
1764,Wolinetz - 37-47 61st Street,Queens,1932,Multifamily Housing,Multifamily,100,121.6,3526465.9,969583.8,273.3,3890.1
1765,Bruns Realty,Queens,1969,Multifamily Housing,Multifamily,100,148.8,24384312.42738699,764286.3,219.2,16217.966089617938
1768,Owners of 66-22 Fleet Street,Queens,1964,Multifamily Housing,Multifamily,100,136.4,8768554.1,1745137.5,671.7,5388.1
1773,Vista Tower Condominium,Queens,1985,Multifamily Housing,Multifamily,100,176.5,5253400.9,3299317.3,571.5,833160.0
1777,15-20 202 St.,Queens,1960,Multifamily Housing,Multifamily,100,130.4,207343.3,1830054.9,521.4,3500.9
1786,Greenpoint,Queens,1941,Multifamily Housing,Multifamily,100,83.0,2286518.7,56738.2,132.1,1463.2
1806,"K&C Building-35, LLC",Queens,1923,Multifamily Housing,Multifamily,100,104.3,156579.4,731868.1,387.3,3678.2
1808,Daniel Gilmartin Apartments,Queens,1984,Multifamily Housing,Multifamily,100,94.5,5226096.5,1844944.8,441.2,5851.3
1809,21-32 Borden Ave,Queens,1962,Non-Refrigerated Warehouse,Industrial,100,152.7,1776469.9,659501.3,152.8,143.7
1812,67-25 Dartmouth Street Corp,Queens,1953,Multifamily Housing,Multifamily,100,132.3,5932900.3,1645277.2,461.0,7376.0
1827,Sarah Garuti Memorial Building,Queens,2008,Manufacturing/Industrial Plant,Other,100,137.5,2978126.4,1549773.0,295.6,433.0
1847,"Quin-Land Associates, LLC",Queens,1931,Multifamily Housing,Multifamily,100,128.7,4851738.7,951386.0,342.0,3574.9
1849,Chrismar Equities Corp.,Queens,1918,Multifamily Housing,Multifamily,100,137.8,3288064.8,966537.2,515.7,16217.966089617938
1850,42-26 81ST STREET OWNERS CORP.,Queens,1962,Multifamily Housing,Multifamily,100,153.3,7055983.3,1256217.6,486.2,7902.0
1851,Victoria Hall Condominium,Queens,1963,Multifamily Housing,Multifamily,100,124.7,1093893.3,1465378.6,678.3,5152.1
1852,Arkansas Owners Corp.,Queens,1953,Multifamily Housing,Multifamily,100,145.4,5031055.8,1749601.4,570.1,5862.5
1853,Bristol Apartments Inc.,Queens,1932,Multifamily Housing,Multifamily,100,117.5,4456119.4,711848.6,299.8,4718.7
1854,"66-15 Equities, INC.",Queens,1962,Multifamily Housing,Multifamily,100,110.3,7523441.7,1532326.3,535.5,4704.5
1855,25-34 Crescent Street Owners Corp.,Queens,1965,Multifamily Housing,Multifamily,100,160.2,256796.9,1068532.1,627.5,6939.7
1856,Empress Elena Condominium,Queens,1964,Multifamily Housing,Multifamily,100,143.4,5548265.3,1159186.3,397.5,5776.5
1857,Warner House Owners Corp.,Queens,1959,Multifamily Housing,Multifamily,100,125.7,6969750.0,1414447.0,495.6,5878.2
1858,Baxter House Condominium,Queens,1961,Multifamily Housing,Multifamily,100,149.8,758760.6,1246131.3,678.7,5862.5
1859,Victory Apartments INC.,Queens,1959,Multifamily Housing,Multifamily,100,125.9,3203711.4,912815.2,292.0,3294.4
1860,Whitney Avenue Owners Corp.,Queens,1939,Multifamily Housing,Multifamily,100,114.8,5577963.6,1511459.9,690.7,7020.6
1861,Windsor Equities INC.,Queens,1927,Multifamily Housing,Multifamily,100,112.1,4074397.5,724425.9,290.9,4132.3
1862,14905 Owners Corp.,Queens,1955,Multifamily Housing,Multifamily,100,114.0,5536264.6,1925137.9,916.0,6446.0
1863,771620 Equities Corp.,Queens,1929,Multifamily Housing,Multifamily,100,93.7,4493985.8,786461.6,308.4,2955.6
1864,Embassy Cooperative INC.,Queens,1957,Multifamily Housing,Multifamily,100,142.1,14982710.1,3081827.5,1084.4,8472.4
1865,83-25 Vietor Owners Corp.,Queens,1963,Multifamily Housing,Multifamily,100,159.2,1913262.5,1058014.1,487.9,5786.9
1866,SANTORINI CONDOMINIUM,Queens,2011,Multifamily Housing,Multifamily,100,134.3,3085270.0,1653567.8,310.5,3049.1
1867,"9115 LAMONT AVENUE APTS., INC.",Queens,1962,Multifamily Housing,Multifamily,100,152.3,6299967.8,894810.1,414.0,9121.4
1868,Briar Manor Condominium,Queens,2010,Multifamily Housing,Multifamily,100,54.4,318475.0,760795.1,84.4,1300.9
1869,BOARD OF MANAGERS TOWERS CONDO,Queens,1987,Multifamily Housing,Multifamily,100,120.2,5808227.0,1412226.0,433.7,5392.0
1870,Dorian Owners Inc.,Queens,1948,Multifamily Housing,Multifamily,100,97.9,3695040.8,597750.5,261.5,1706.3
1871,The Versailles Apt. Owners Inc.,Queens,1950,Multifamily Housing,Multifamily,100,116.6,6764805.0,1303418.3,474.9,4847.4
1872,Monterey Owners Corp.,Queens,1953,Multifamily Housing,Multifamily,100,109.2,5518652.6,1070055.3,388.0,3370.0
1873,WETHEROLE TENANTS CORP,Queens,1950,Multifamily Housing,Multifamily,100,167.1,8133892.7,1393053.9,555.5,6657.7
1886,MHAREALTY,Queens,1969,Multifamily Housing,Multifamily,100,53.5,8096066.4,333551.4,459.6,39924.7
1887,MHAREALTY1,Queens,1969,Multifamily Housing,Multifamily,100,56.9,9578109.8,5425836.0760790175,3694.476402518561,2518458.0
1888,Namac Realty Corp,Queens,1954,Non-Refrigerated Warehouse,Industrial,100,8.9,310900.0,47085.6,20.7,13.5
1892,Jamaica Ave Realty Corp- 163-18 Jamaica Avenue,Queens,1927,Office,Office,100,112.7,2854633.0,1284990.1,265.5,1484.4
1904,Queenswood Apartments,Queens,1990,Multifamily Housing,Multifamily,100,99.1,15329500.3,3276941.9,1104.8,18847.0
1906,Sunnyside Apartment Condo,Queens,1931,Multifamily Housing,Multifamily,100,126.4,6917563.6,1067721.1,462.1,16217.966089617938
1919,72-10 112th Street - 38932,Queens,1955,Multifamily Housing,Multifamily,100,99.2,24384312.42738699,2527476.5,224.1,2507.5
1920,170-40 Highland Ave - 39998,Queens,1940,Multifamily Housing,Multifamily,100,107.0,24384312.42738699,2010179.8,178.2,6185.2
1922,83-44 Lefferts Blvd - 41507,Queens,1932,Multifamily Housing,Multifamily,100,98.4,6550289.3,1132191.2,448.3,6477.4
1923,196-04 Pompeii Ave - 43892,Queens,1950,Multifamily Housing,Multifamily,100,132.8,24384312.42738699,5076088.5,450.0,5999.1
1924,30-85 VERNON BOULEVARD - 44320,Queens,2008,Multifamily Housing,Multifamily,100,187.0,4856603.3,1800786.2,417.6,3664.8
1929,65-70 BOOTH STREET - 37274,Queens,1947,Multifamily Housing,Multifamily,100,110.0,2566382.1,578064.2,187.6,2105.8
1977,Galway Properties LLC,Queens,1962,Office,Office,100,289.6,3902300.0,6073360.2,745.7,8118.6
2000,Court Square Place,Queens,2005,Office,Office,100,218.6,6685817.0,16926249.2,1855.8,5013.8
2001,CW/METLIFE 27-01 QPN,Queens,2001,Office,Office,80,135.2,7088663.3,31306002.4,6370.3,7514.2
2079,Kew Gardens Hill Apartments #1,Queens,1940,Multifamily Housing,Multifamily,100,173.8,19090639.3,223345.8,1175.6,16217.966089617938
2080,Kew Gardens Hill Apartments #3,Queens,1940,Multifamily Housing,Multifamily,100,58.5,4658342.2,269618.1,313.3,16217.966089617938
2084,Mitchell Gardens 1 Cooperative,Queens,1950,Multifamily Housing,Multifamily,90,114.6,13837951.7,4457647.9,1237.8,16217.966089617938
2086,76 Fairview Corp,Queens,1936,Multifamily Housing,Multifamily,95,84.6,3418106.2,90107.0,209.5,2550.0
2088,Solico,Queens,1969,Manufacturing/Industrial Plant,Other,100,136.6,1396967.0,1272526.7,187.0,183.3
2097,Fairview Owners Corp,Queens,1965,Multifamily Housing,Multifamily,100,154.4,36367289.3,8925803.2,2723.0,29024.1
2103,44-01 21st Street,Queens,1931,Other,Other,100,56.6,24384312.42738699,1051835.7,195.7,662.8
2104,Premier Paint Roller 131-11 Atlantic Avenue,Queens,1931,Distribution Center,Other,100,21.9,614465.5,980401.4,119.6,16217.966089617938
2105,84-02 72nd Drive - 84-00 80th Street,Queens,1960,Non-Refrigerated Warehouse,Industrial,100,77.6,4063284.9,445581.7,255.3,16217.966089617938
2108,80-02 Kew Gardens,Queens,1989,Office,Office,100,181.6,6949840.0,19134223.0,2065.6,7452.1
2113,55-01 Second Street,Queens,1940,Non-Refrigerated Warehouse,Industrial,100,149.2,2283556.7,8513831.7,876.1,2571.7
2114,45-01 Vernon Blvd,Queens,2006,Medical Office,Office,100,958.5,17756012.6,16773229.3,2430.2,1449.7
2115,parsons plaza condo,Queens,1987,Multifamily Housing,Multifamily,100,82.7,136261.3,1286076.2,121.3,2359.1
2116,Gertz Plaza,Queens,1946,Office,Office,100,222.1,24384312.42738699,32531932.3,2884.3,7164.5
2117,Rego Park Jewish Center,Queens,1948,Worship Facility,Other,100,66.1,347218.7,578675.2,242.0,431.3
2130,The Marist Bros - ARCHBISHOP MOLLOY HS,Queens,1931,K-12 School,SpecialPurpose,100,115.9,10161360.8,3212337.7,824.5,2270.3
2133,066-Hilton Garden Inn - JFK,Queens,2005,Hotel,Hotel,100,170.7,3861600.1,3291535.9,496.9,8814.0
2136,096-Sheraton - JFK,Queens,2008,Hotel,Hotel,100,167.0,2987099.9,3340023.9,454.8,5113.0
2147,16-66 Bell Blvd - 24560,Queens,1973,Multifamily Housing,Multifamily,100,117.3,10261435.7,2637180.1,778.8,7131.2
2148,132-07 14th Avenue - 24578,Queens,1988,Other - Mall,Other,100,127.9,6631828.1,4052906.4,711.6,5071.8
2149,63-36 98th Place - 24563,Queens,1980,Multifamily Housing,Multifamily,100,127.3,5224845.3,1238122.5,387.3,5955.5
2150,144-20 38th Ave - 24564,Queens,1969,Multifamily Housing,Multifamily,100,117.8,5182336.3,840812.6,349.8,5098.0
2151,44-30 Douglaston Pkwy - 24567,Queens,1976,Multifamily Housing,Multifamily,100,107.8,3866737.6,1211403.0,312.8,2173.1
2152,16-70 Bell Blvd - 24559,Queens,1973,Multifamily Housing,Multifamily,100,111.4,9339638.8,2642092.0,730.3,6898.0
2153,139-81 35th Ave - 24561,Queens,1972,Multifamily Housing,Multifamily,100,135.4,7169577.4,1323638.1,498.2,8013.1
2154,83-33 118th St - 24562,Queens,1979,Multifamily Housing,Multifamily,100,111.3,4854091.3,1190224.0,363.3,5254.5
2155,19-10 Parsons Blvd - 24565,Queens,1971,Multifamily Housing,Multifamily,100,115.5,3802975.3,1089965.3,298.6,3007.8
2156,140-16 34th Ave - 24568,Queens,1985,Multifamily Housing,Multifamily,100,102.4,11190989.9,1942317.9,766.6,8399.9
2157,136-14 Northern Blvd - 24573,Queens,2001,Multifamily Housing,Multifamily,100,144.9,3458699.9,1506617.1,317.3,2320.3
2159,90-05 161 Street - 33993,Queens,2003,Multifamily Housing,Multifamily,100,268.2,8622058.3,2237864.0,656.4,12480.0
2162,89-44 162 Street - 33994,Queens,2003,Multifamily Housing,Multifamily,100,120.4,5810424.3,2156135.5,499.8,10899.2
2164,137-02 Northern Blvd - 24584,Queens,2000,Multifamily Housing,Multifamily,100,140.3,3854303.0,2019693.8,383.8,3308.6
2167,14-56 31St Drive - 28799,Queens,2001,Multifamily Housing,Multifamily,100,146.4,3101296.7,2126504.8,353.3,3376.9
2169,41-34 Crescent St - 36003,Queens,2007,Multifamily Housing,Multifamily,100,224.6,6330160.0,4176946.0,706.6,10584.2
2171,51-00 Northern Blvd - 24583,Queens,1988,Other - Mall,Other,100,219.5,24384312.42738699,3774704.3,334.7,16217.966089617938
2172,41-18 Crescent Street - 41906,Queens,2010,Multifamily Housing,Multifamily,100,122.9,3503189.8,1371828.3,307.7,2883.0
2175,136-45 37th Avenue - 24558,Queens,1998,Multifamily Housing,Multifamily,100,114.7,4576224.2,1100518.7,340.6,4753.1
2177,56-17 56th Drive - 24577,Queens,1987,Distribution Center,Other,100,79.7,24384312.42738699,1523116.8,135.0,378.2
2178,41-29 24th   STREET - 44329,Queens,2015,Multifamily Housing,Multifamily,100,143.7,24384312.42738699,3176084.0,281.6,16217.966089617938
2179,37-15 PARSONS BOULEVARD - 24566,Queens,1963,Multifamily Housing,Multifamily,100,124.6,2276342.6,414466.3,157.7,1781.9
2180,56-45 58th   STREET - 24612,Queens,1950,Non-Refrigerated Warehouse,Industrial,100,126.3,24384312.42738699,1248452.9,110.7,16217.966089617938
2181,32-08 UNION STREET - 26141,Queens,1999,Multifamily Housing,Multifamily,100,130.6,1813396.6,904755.7,176.5,1449.7
2182,38-13 23rd   STREET - 28800,Queens,1961,Manufacturing/Industrial Plant,Other,100,219.0,1732046.6,1347993.5,211.5,16217.966089617938
2183,41-24 24th   STREET - 41905,Queens,2013,Multifamily Housing,Multifamily,100,141.2,24384312.42738699,3537916.0,313.7,35.9
2205,92-01 LAMONT AVE LLC,Queens,1962,Multifamily Housing,Multifamily,100,91.2,6491900.1,250951.7,367.1,7203.7
2206,SHABANSON LLC,Queens,1927,Multifamily Housing,Multifamily,100,110.8,5216341.1,51650.9,281.6,4159.9
2207,Irason LLC,Queens,1930,Multifamily Housing,Multifamily,100,127.1,3945899.6,48880.3,213.9,3321.4
2216,Bay Terrace Co Op 2,Queens,1950,Multifamily Housing,Multifamily,90,142.0,11418547.6,3779772.3,941.6,16217.966089617938
2227,92-29 Queens Blvd - 41310,Queens,1987,Multifamily Housing,Multifamily,100,165.1,8749815.9,3735928.8,796.0,16217.966089617938
2228,70-35 Broadway - 37698,Queens,1927,Multifamily Housing,Multifamily,100,149.7,11270768.9,1522918.0,733.7,13595.1
2229,99-31 66th Avenue - 43250,Queens,2006,Multifamily Housing,Multifamily,100,98.0,24384312.42738699,1966932.1,174.4,1252.2
2230,131-16 234th Street - 26541,Queens,1950,Multifamily Housing,Multifamily,100,154.8,4973197.4,998684.9,352.7,16217.966089617938
2231,131-03 234th Street - 26542,Queens,1950,Multifamily Housing,Multifamily,100,161.7,15465417.3,2655200.8,1056.9,16217.966089617938
2232,35-06 88th Street,Queens,1938,Multifamily Housing,Multifamily,100,83.3,2564823.5,561411.5,186.0,1888.1
2234,109-14 172nd Street,Queens,1951,Multifamily Housing,Multifamily,100,201.2,4879665.3,1732254.7,412.8,3532.3
2236,86-10 34th Avenue,Queens,1937,Multifamily Housing,Multifamily,100,102.6,6707197.7,1189623.4,461.7,4130.5
2238,85-10 34th Avenue,Queens,1927,Multifamily Housing,Multifamily,100,89.6,24384312.42738699,2996933.5,265.7,3168.5
2239,171-01 110th Street,Queens,1951,Multifamily Housing,Multifamily,100,128.1,4277572.8,936252.8,310.2,16217.966089617938
2240,133-04 LAURELTON PARKWAY - 26543,Queens,1950,Multifamily Housing,Multifamily,100,151.9,4077037.8,651652.4,274.3,16217.966089617938
2241,110-14 65th   AVENUE - 44263,Queens,1951,Multifamily Housing,Multifamily,100,57.7,24384312.42738699,493124.0,43.7,16217.966089617938
2242,109-33 71st   ROAD - 44230,Queens,1960,Multifamily Housing,Multifamily,100,123.1,4151961.9,935327.9,303.5,3606.4
2247,FARKAS 85-10 120 STREET,Queens,1961,Multifamily Housing,Multifamily,100,149.8,5764750.7,987126.8,393.7,16217.966089617938
2251,"Hillside Manor Rehabilitation and Extended Care enter, LLC",Queens,1975,Senior Care Community,Other,100,296.1,20050860.2,7346605.0,1771.3,20512.1
2293,Flushing,Queens,1925,Hotel,Hotel,100,286.8,1498600.1,3897868.9,1155.3,10467.7
2296,Jamaica,Queens,1931,Other - Entertainment/Public Assembly,Other,100,226.2,10508300.2,3287803.0,849.6,16217.966089617938
2297,Long Island City,Queens,1998,Other - Entertainment/Public Assembly,Other,100,308.4,4558299.7,3680865.8,568.5,16217.966089617938
2299,Rockaway,Queens,2014,Other - Recreation,Other,100,365.6,3529100.0,3826217.0,526.7,16217.966089617938
2304,148-25 88th Ave,Queens,1927,Multifamily Housing,Multifamily,100,174.1,6185999.7,707350.3,391.3,8372.9
2323,Jennie Realty - Combined,Queens,1910,Office,Office,100,134.6,6022580.2,3985760.0,673.3,16217.966089617938
2331,41-10 22nd Street,Queens,1950,Manufacturing/Industrial Plant,Other,100,128.0,1018993.3,1828240.6,343.2,846.2
2340,39-30 Review Avenue,Queens,1906,Manufacturing/Industrial Plant,Other,100,105.7,3088610.0,663784.2,222.9,2170.1
2341,66-10 Yellowstone Blvd,Queens,1958,Multifamily Housing,Multifamily,100,133.2,5472599.8,822176.3,363.6,3252.2
