,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
15596,AKAM - 424 East 57th Street,Manhattan,1925,Multifamily Housing,Multifamily,100,195.3,61020.0,473484.3,286.5,16217.966089617938
15598,AKAM - 105 Madison Avenue,Manhattan,1913,Office,Office,100,169.2,706.1,13752345.4,1256.9,2006.8
15599,AKAM - 12 West 32nd Street,Manhattan,1908,Office,Office,100,321.8,3961066.6,2358424.7,410.1,7036.7
15600,AKAM - 220 East 106th Street,Manhattan,1930,K-12 School,SpecialPurpose,100,56.4,31637.5,625607.3,54.7,1856.2
15601,AKAM - 40 Charlton Street,Manhattan,1990,K-12 School,SpecialPurpose,100,171.1,2990393.3,1931915.4,322.4,16217.966089617938
15625,ATCO - 555 Fifth Avenue,Manhattan,1955,Office,Office,100,197.2,24384312.42738699,16161961.8,1518.6,5822.4
15626,ATCO - 381 Park Ave South,Manhattan,1910,Office,Office,100,183.4,3382153.3,9143112.2,1614.1,9439.9
15627,ATCO - 373 Park Avenue South,Manhattan,1910,Office,Office,100,217.0,2536178.1,6392957.8,829.2,8116.8
15628,ATCO- 630 Third Avenue,Manhattan,1958,Office,Office,95,142.7,24384312.42738699,10723554.5,1083.3,3242.7
15631,325 East 79th Street,Manhattan,1929,Multifamily Housing,Multifamily,95,80.2,5402335.7,1679893.3,429.2,3620.6
15643,Renaissance Realty - 92 Morningside Ave,Manhattan,2016,Multifamily Housing,Multifamily,95,115.7,378422.6,2618621.6,241.9,16217.966089617938
15644,100 Cooper Street,Manhattan,1930,Multifamily Housing,Multifamily,100,131.5,28784.4,465855.8,244.4,16217.966089617938
15645,200 Haven Avenue,Manhattan,1941,Multifamily Housing,Multifamily,100,124.0,269884.8,1747028.8,929.8,16217.966089617938
15646,255-259 West 116th Street,Manhattan,1910,Multifamily Housing,Multifamily,100,216.5,3099974.1,909766.7,241.7,16217.966089617938
15651,HARLINGTON: 121 Madison Ave,Manhattan,1938,Multifamily Housing,Multifamily,100,31.7,24384312.42738699,5425836.0760790175,281.6,16217.966089617938
15662,Hayco: 560 AUDUBON AVENUE,Manhattan,1926,Multifamily Housing,Multifamily,100,176.5,8969633.2,1035456.3,564.1,16217.966089617938
15668,Dew Seven: 32 East 31st Street,Manhattan,1914,Office,Office,100,128.7,95544.1,1337572.1,344.7,724.9
15669,HSA: 4 West 43rd Street,Manhattan,1900,Office,Office,100,81.9,2306516.3,1271100.8,230.2,16217.966089617938
15670,Jacin: 1410 York Avenue,Manhattan,1960,Multifamily Housing,Multifamily,100,28.6,93387.1,545682.3,51.2,2017.5
15672,Goldmont: 635 Riverside Drive,Manhattan,1912,Multifamily Housing,Multifamily,100,114.9,8439230.0,1376516.7,564.8,7034.0
15678,Irvine: 237 Lafayette St,Manhattan,1911,Multifamily Housing,Multifamily,100,96.3,3035347.0,827580.7,231.3,1409.3
15679,J & M:  452 Fort Washington Ave,Manhattan,1909,Multifamily Housing,Multifamily,100,65.3,24384312.42738699,5425836.0760790175,364.9,16217.966089617938
15680,East 16th Street: 110 E 16th St,Manhattan,1962,Parking,Other,100,22.4,24384312.42738699,408116.6,34.6,48.8
15681,Heritage Realty: 820 Riverside Drive,Manhattan,1921,Multifamily Housing,Multifamily,100,33.2,148281.8,667966.4,64.4,4598.0
15685,63 Wall Street,Manhattan,1921,Multifamily Housing,Multifamily,100,151.2,28215300.6,11054112.4,2434.8,16627.9
15686,67 Wall Street,Manhattan,1921,Multifamily Housing,Multifamily,100,135.5,1507300.0,14460133.0,1304.7,20647.5
15689,Palladium Hall,Manhattan,1999,Residence Hall/Dormitory,Other,100,166.4,19452132.1,21608970.1,2863.3,16217.966089617938
15690,1 Washington Square Village,Manhattan,1959,Multifamily Housing,Multifamily,100,315.3,38738137.4,20009644.8,3752.2,16217.966089617938
15691,Vanderbilt Hall,Manhattan,1951,Library,Other,100,3.8,24384312.42738699,350480.6,29.7,2398.0
15692,Furman Hall,Manhattan,2001,College/University,Other,100,23.5,24384312.42738699,1414569.7,119.8,2289.3
15693,East Building,Manhattan,1893,College/University,Other,100,154.7,24384312.42738699,5728520.3,485.1,945.5
15694,Founders Hall,Manhattan,2010,Residence Hall/Dormitory,Other,100,93.6,6212896.9,3994540.0,668.3,5388.2
15695,14 Washington Place (240 Greene Street),Manhattan,1931,Multifamily Housing,Multifamily,100,118.4,8171363.3,2619759.6,655.9,3605.2
15696,19 University Place,Manhattan,1896,College/University,Other,100,207.1,24384312.42738699,5105303.1,432.4,44096.2
15697,20 Cooper Square,Manhattan,1901,College/University,Other,100,197.9,3310936.6,7639786.3,991.9,2072.1
15698,Silver Center - Main Building,Manhattan,1895,College/University,Other,100,9.5,24384312.42738699,877384.4,74.3,16217.966089617938
15699,15 Washington Place,Manhattan,1941,Multifamily Housing,Multifamily,100,87.6,153880.0,831804.3,370.4,2535.9
15700,25 West 4th Street,Manhattan,1891,College/University,Other,100,83.3,24384312.42738699,2198037.7,186.2,16217.966089617938
15701,37 Washington Square West,Manhattan,1928,Multifamily Housing,Multifamily,100,41.3,156556.7,1462297.1,183.4,16217.966089617938
15702,7-13 Washington Square North,Manhattan,1833,College/University,Other,100,129.3,565309.1,1584032.0,699.8,16217.966089617938
15703,"Silver Tower 1,2&Garage",Manhattan,1966,Multifamily Housing,Multifamily,100,2.3,952940.0,13979.9,51.8,15063.5
15704,Genomics,Manhattan,2011,College/University,Other,100,13.2,6510.0,427000.5,36.5,16217.966089617938
15705,29 Washington Square West,Manhattan,1927,Multifamily Housing,Multifamily,100,93.9,8023773.3,1711609.3,571.1,2941.3
15706,715-719 Broadway,Manhattan,1896,College/University,Other,100,64.3,24384312.42738699,2244711.1,190.1,16217.966089617938
15707,Alumni Hall,Manhattan,1986,Residence Hall/Dormitory,Other,100,164.3,24384312.42738699,5023988.5,1001.9,16217.966089617938
15708,Brittany Hall,Manhattan,1929,Residence Hall/Dormitory,Other,100,110.7,3865878.1,4387857.4,576.9,16217.966089617938
15709,726 Broadway,Manhattan,1896,College/University,Other,100,200.3,9193263.1,23163085.9,3093.6,8079.7
15710,Carlyle III,Manhattan,1989,Residence Hall/Dormitory,Other,100,283.6,9918947.6,5002327.6,950.5,24648.4
15711,DAgostino Hall,Manhattan,1986,Residence Hall/Dormitory,Other,100,13.3,837026.7,373000.0,76.0,7429.9
15712,Fairchild,Manhattan,2011,College/University,Other,100,203.9,24384312.42738699,7490726.7,885.3,16217.966089617938
15713,Gramercy Green,Manhattan,2009,Residence Hall/Dormitory,Other,100,110.4,10493878.4,7932818.9,1229.2,25676.2
15714,Lipton Hall,Manhattan,1929,Residence Hall/Dormitory,Other,100,7.0,885063.3,125561.6,57.6,14789.0
15715,King Juan Carlos Center,Manhattan,1895,College/University,Other,100,149.7,24384312.42738699,3278386.1,277.6,16217.966089617938
15716,Goddard Hall,Manhattan,1894,Residence Hall/Dormitory,Other,100,11.5,59263.3,294798.1,28.1,16217.966089617938
15717,Kimball Hall,Manhattan,1892,College/University,Other,100,398.4,595156.7,6277415.1,563.2,16217.966089617938
15718,Morton Williams,Manhattan,1966,Supermarket/Grocery Store,Other,100,663.6,2754899.8,6078437.2,661.1,2195.4
15719,Tisch Hall,Manhattan,1972,College/University,Other,100,1073.9,24384312.42738699,43428802.9,3678.0,55281.8
15720,Hayden Hall,Manhattan,1981,Residence Hall/Dormitory,Other,100,19.5,451096.7,1906281.5,185.4,11745.9
15721,Kimmel Center,Manhattan,2001,Social/Meeting Hall,Other,100,70.8,1484126.7,5703136.0,561.8,16217.966089617938
15722,University Hall,Manhattan,1998,Residence Hall/Dormitory,Other,100,140.1,10140858.3,6852320.7,1119.0,9457.6
15723,19 West 4th Street,Manhattan,1894,College/University,Other,100,81.8,24384312.42738699,3757590.3,318.2,475.6
15724,Wilf Hall,Manhattan,2011,College/University,Other,100,117.3,24384312.42738699,1551080.7,131.4,550.2
15725,Rubin Hall,Manhattan,1899,Residence Hall/Dormitory,Other,100,107.4,442290.8,2447136.9,927.3,8787.5
15726,Schwartz Hall,Manhattan,1899,Other - Specialty Hospital,Hospitality,100,437.1,24384312.42738699,19409503.3,3399.1,16217.966089617938
15727,Weinstein Residence Hall,Manhattan,1962,Residence Hall/Dormitory,Other,100,12.8,2557490.0,5425836.0760790175,135.8,16217.966089617938
15728,Weissman Hall,Manhattan,1929,College/University,Other,100,320.3,489181.2,8191529.8,1457.1,16217.966089617938
15730,Third Avenue North Residence Hall,Manhattan,1988,Residence Hall/Dormitory,Other,100,178.3,1278357.6,13367147.9,2340.1,16217.966089617938
15731,Forbes,Manhattan,1923,Office,Office,100,205.6,684.4,9210523.2,780.1,16217.966089617938
15732,Global Center for Academic and Spiritual Life,Manhattan,2012,Social/Meeting Hall,Other,100,2.9,36000.0,82379.3,8.9,16217.966089617938
15734,Barney Building,Manhattan,1920,College/University,Other,100,159.9,1187560.6,1988761.7,545.8,16217.966089617938
15735,"404 Lafayette Street, 708 Broadway",Manhattan,1900,College/University,Other,0,22.5,699233.3,1966865.9,203.7,16217.966089617938
15736,Central Plaza,Manhattan,1929,College/University,Other,100,138.1,2027038.6,2686436.0,335.2,1596.7
15737,4 Washington Place,Manhattan,1971,College/University,Other,100,114.1,200.0,5371852.4,455.0,1109.4
15738,383 Lafayette Street,Manhattan,2016,Office,Office,90,153.1,1816333.3,2990731.8,349.8,16217.966089617938
15739,Duke Mansion,Manhattan,1912,College/University,Other,100,81.6,1887351.5,1043191.5,188.6,363.9
15740,Copy Central - 543 LaGuardia Place,Manhattan,1960,Strip Mall,Other,95,415.9,3686276.7,3228654.1,469.2,3727.8
15741,Cantor Film Center,Manhattan,1940,College/University,Other,100,297.3,1863606.1,1627607.7,356.8,2642.6
15742,Pless Hall,Manhattan,1900,College/University,Other,100,188.0,24384312.42738699,3333023.3,282.3,145.8
15744,LL84 Main Campus (Minus Smilow and Skirball),Manhattan,1952,Hospital (General Medical & Surgical),Hospitality,100,49.3,24384312.42738699,23197475.5,2209.6,16217.966089617938
15745,LL84 Smilow,Manhattan,2006,Laboratory,Other,100,3144.1,917132850.0,60793141.0,53861.9,60652.8
15746,LL84 Skirball,Manhattan,1991,Hospital (General Medical & Surgical),Hospitality,100,187.1,3803400.2,35592192.9,3216.3,16217.966089617938
15754,Lott: 1263 5th Ave,Manhattan,1998,Senior Care Community,Other,100,135.6,8211887.3,3664189.2,746.5,6447.5
15759,Lichter & Lichter: 175 West 76th Street,Manhattan,1925,Multifamily Housing,Multifamily,100,102.8,6058400.0,2335792.2,519.6,3700.6
15761,Leeds : 110 Leroy St,Manhattan,1921,Office,Office,100,312.5,814116.7,7930807.5,714.9,653.3
15765,K Dew: 203 Rivington Street,Manhattan,1906,Multifamily Housing,Multifamily,100,95.0,6038869.8,1805325.3,473.6,5064.7
15767,Majestic:  111 Third Ave,Manhattan,1964,Multifamily Housing,Multifamily,100,83.8,4382203.3,2300520.6,427.6,16217.966089617938
15768,M Rapaport: 150 West 22nd Street,Manhattan,1910,Office,Office,100,150.8,22023.3,3541785.7,456.6,611.2
15769,Majestic: 314 West 40th St,Manhattan,1947,Office,Office,100,123.3,600.0,3038590.6,257.4,16217.966089617938
15770,JJS:  610 West 142nd Street,Manhattan,1924,Multifamily Housing,Multifamily,100,34.1,183743.3,783281.6,76.1,16217.966089617938
15772,Leeds : 215 W 83 St,Manhattan,1927,Multifamily Housing,Multifamily,100,114.2,5253890.7,1636807.6,417.7,3714.1
15776,Majestic: 24 Bennett Ave,Manhattan,1920,Multifamily Housing,Multifamily,100,92.7,181648.5,829514.6,440.6,2508.2
15778,JK: 765 Riverside Drive,Manhattan,1932,Multifamily Housing,Multifamily,100,126.9,12051185.0,1238061.3,744.9,16217.966089617938
15782,Magnum: 62 Ave B,Manhattan,1970,Multifamily Housing,Multifamily,100,98.3,2900300.2,1834330.5,309.4,3794.8
15783,L & L Realty: 353 FT WASHINGTON AVE,Manhattan,1924,Multifamily Housing,Multifamily,100,86.5,141166.7,802195.7,355.8,16217.966089617938
15784,Majestic: 109 East 16th St,Manhattan,1909,Office,Office,100,93.6,24384312.42738699,10459144.8,885.8,16217.966089617938
15786,Kinsey: 148 West 24th St,Manhattan,1910,Office,Office,100,37.8,24384312.42738699,5425836.0760790175,181.5,16217.966089617938
15790,Majestic: 120 Bennett Ave,Manhattan,1939,Multifamily Housing,Multifamily,100,110.7,247275.7,997109.0,568.6,2733.4
15792,Livingston: 38 Delancy St,Manhattan,2005,Office,Office,100,257.9,6344109.1,3266286.0,613.6,2485.0
15793,Kaled: 711 West End Ave,Manhattan,1951,Multifamily Housing,Multifamily,100,67.1,8206650.2,2288101.2,629.7,4444.9
15794,Livingston: 779 Riverside Drive,Manhattan,1926,Multifamily Housing,Multifamily,100,40.0,24384312.42738699,5425836.0760790175,342.4,3187.4
15796,Kaled: 211 East 35th St,Manhattan,1929,Multifamily Housing,Multifamily,100,110.3,4148977.5,949614.2,300.8,3409.0
15799,Kaled: 225 EAST 26 STREET,Manhattan,1963,Multifamily Housing,Multifamily,100,2.7,24384312.42738699,60464.1,5.1,1920.2
15803,Leor: 2408-12 Amsterdam Associates,Manhattan,1926,Office,Office,100,6.7,1169.7,81690.2,7.0,16217.966089617938
15806,KRW: 204 West 101st,Manhattan,1931,Parking,Other,100,11.7,24384312.42738699,245363.7,20.8,16217.966089617938
15808,Pelican: 920 Riverside Drive,Manhattan,1922,Multifamily Housing,Multifamily,100,85.4,4521545.6,864551.0,313.4,3933.5
15809,Pelican: 330 West 58th Street,Manhattan,1965,Multifamily Housing,Multifamily,100,51.0,13581063.4,1969167.4,908.6,19215.2
15810,Pelican:  1160 5th AVENUE,Manhattan,1925,Multifamily Housing,Multifamily,100,105.6,4555410.1,2034407.6,414.3,4866.2
15817,Monarch Condominium:200 East 89th St,Manhattan,1987,Multifamily Housing,Multifamily,100,170.9,17370275.4,6833699.9,1501.4,8318.3
15824,Maverick: 600 - 614 West 181st St,Manhattan,1975,Retail Store,Retail,100,162.5,1102411.9,4203580.2,414.6,16217.966089617938
15825,MNM: 1330 Fifth Avenue,Manhattan,1990,Multifamily Housing,Multifamily,100,130.6,7075187.3,2515436.6,588.8,6398.8
15826,MNM: 2321 7th Avenue,Manhattan,1983,Multifamily Housing,Multifamily,100,119.7,6781500.4,1900203.0,521.1,12660.8
15827,MNM: 2146 Lexington Ave,Manhattan,1984,Multifamily Housing,Multifamily,100,171.9,10181886.6,3277646.6,818.4,16217.966089617938
15828,MNM: 614-616 West 135th Street,Manhattan,1980,Multifamily Housing,Multifamily,100,158.5,10773393.3,2287036.1,765.9,16217.966089617938
15829,Michael A Rich: 230 East 79th Street,Manhattan,1964,Multifamily Housing,Multifamily,100,55.4,259893.6,1618163.1,150.8,16217.966089617938
15830,MNM: 305 West 150 Street,Manhattan,1983,Multifamily Housing,Multifamily,100,98.5,3516285.1,977829.4,269.6,16217.966089617938
15831,MNM: 107-129 East 126th Street,Manhattan,1980,Multifamily Housing,Multifamily,100,124.3,16552493.1,5992871.3,1386.7,16217.966089617938
15832,MNM: 112-128 East 128th Street,Manhattan,1980,Multifamily Housing,Multifamily,100,132.6,15330323.6,4041540.1,1156.5,30643.2
15833,MNM: 127 East 107th Street,Manhattan,1985,Multifamily Housing,Multifamily,100,148.4,9188840.6,2563837.4,705.2,16217.966089617938
15834,MNM: 2036 Amsterdam Avenue,Manhattan,1983,Multifamily Housing,Multifamily,100,125.1,8814599.8,2730891.1,699.5,12002.3
15835,MNM: 135 East 118 Street,Manhattan,1975,Multifamily Housing,Multifamily,100,172.0,10611136.6,9338964.9,1354.5,16217.966089617938
15840,Mosery: 580 Broadway,Manhattan,1900,Office,Office,100,106.9,3518.8,5101735.9,655.3,2899.4
15841,Mosery: 35 West 35th Street,Manhattan,1915,Office,Office,100,161.1,1013972.8,3155607.7,462.7,3604.7
15842,Mosery: 135 West 29th Street,Manhattan,1911,Office,Office,100,90.3,24384312.42738699,1729357.4,299.8,16217.966089617938
15843,MNM: 1325 5th Avenue,Manhattan,1989,Multifamily Housing,Multifamily,100,165.1,7782556.0,3053847.6,672.0,6925.5
15846,Orbach:  259 West 30th,Manhattan,1928,Office,Office,100,131.9,3287.9,3047515.6,560.5,2617.1
15847,Moss:  261-271 Seaman Ave,Manhattan,1927,Multifamily Housing,Multifamily,100,119.9,364848.5,946386.2,479.1,42299.8
15853,Orbach:  260 West 39th St,Manhattan,1926,Office,Office,100,94.2,951.6,3630293.2,695.5,946.3
15860,Maureen Schlatter: 313-317 West 98th Street,Manhattan,1920,Multifamily Housing,Multifamily,100,80.7,3421563.4,606230.0,233.1,1725.8
15866,NY Residential: 270 CONVENT AVE,Manhattan,1916,Multifamily Housing,Multifamily,100,107.8,250503.3,977947.3,504.7,3137.0
15867,Orbach: 27 West 24th St,Manhattan,1907,Office,Office,100,191.5,6235230.4,4417273.0,705.3,16217.966089617938
15868,Mallory: 85 East 10th St,Manhattan,1900,Multifamily Housing,Multifamily,100,114.3,24384312.42738699,1533570.4,418.3,16217.966089617938
15873,1429 5th Avenue,Manhattan,1920,Multifamily Housing,Multifamily,100,101.4,3054273.6,1123314.1,257.4,3563.5
15877,SHINDA - 160 West 116th Street,Manhattan,1983,Multifamily Housing,Multifamily,100,123.1,5050514.3,1461762.9,392.1,3715.6
15878,SHINDA - 2079 FREDERICK DOUGLAS BLVD,Manhattan,1988,Multifamily Housing,Multifamily,100,139.3,3368350.0,1457421.0,302.3,4176.4
15879,SHINDA - 2177 Frederick Douglass Blvd,Manhattan,1989,Multifamily Housing,Multifamily,100,113.5,2955803.4,1112801.6,251.2,3356.5
15880,SHINDA - 250 West 146th Street,Manhattan,1910,Multifamily Housing,Multifamily,100,186.6,8917551.4,1981478.1,641.5,8099.2
15894,SHINDA - 2070 7th Avenue,Manhattan,1910,Multifamily Housing,Multifamily,100,268.7,9549115.3,2987879.2,760.2,16217.966089617938
15895,SHINDA - 2034 7th Avenue,Manhattan,1910,Multifamily Housing,Multifamily,100,55.6,4320084.6,1294238.6,339.1,16217.966089617938
15896,1063 Bergdorf Goodman,Manhattan,1928,Retail Store,Retail,100,323.1,24384312.42738699,25795179.3,2652.1,13730.0
15897,Kips Bay Court - Pinnacle City - 460-520 2nd Avenue,Manhattan,1975,Multifamily Housing,Multifamily,100,170.4,5225932.3,20322466.4,5352.0,16217.966089617938
15898,Total: 420 W 206th St,Manhattan,1946,Multifamily Housing,Multifamily,100,132.0,350068.7,1299737.6,590.7,5269.2
15899,Sterling: 15 Charles Street,Manhattan,1964,Multifamily Housing,Multifamily,100,253.1,14418186.7,4138168.0,1116.3,16217.966089617938
15905,Prime: 70 Park Terrace East,Manhattan,1956,Multifamily Housing,Multifamily,100,120.5,217166.7,940812.9,509.1,2356.4
15908,Quartz: 16 East 40th Street,Manhattan,1911,Office,Office,100,167.6,518.2,4850719.0,608.7,16217.966089617938
15914,Shamsy: 100 West 139th Street,Manhattan,1910,Multifamily Housing,Multifamily,100,40.0,426961.3,787388.8,89.4,16217.966089617938
15915,Shmaya Glick: 22 Cortlandt Street,Manhattan,1973,Office,Office,100,192.1,24384312.42738699,45748054.2,3874.4,16217.966089617938
15916,Quartz: 260 West 36th Street,Manhattan,1907,Office,Office,100,102.3,265745.5,2444200.8,413.3,16217.966089617938
15926,Tillamock NV Inc: 267 5th Ave,Manhattan,1916,Office,Office,100,11.9,24384312.42738699,5425836.0760790175,48.4,16217.966089617938
15931,Triumph: 150/160 Bennett Ave,Manhattan,1941,Multifamily Housing,Multifamily,100,88.7,10510133.3,1831299.4,713.3,16217.966089617938
15939,Sahara Dreams LLC: 355 West 16th St,Manhattan,1966,Hotel,Hotel,100,272.3,5312550.3,17336533.3,1750.4,16217.966089617938
15940,The Brown Co: 461 Park Ave South,Manhattan,1935,Office,Office,100,166.7,383397.1,2581478.4,345.9,16217.966089617938
15944,Sterling: 71 Park Avenue,Manhattan,1924,Multifamily Housing,Multifamily,100,47.9,57567.6,927017.7,81.6,16217.966089617938
15952,St Agnes: 41 Convent Ave,Manhattan,1926,Multifamily Housing,Multifamily,100,76.6,24384312.42738699,5425836.0760790175,744.9,16217.966089617938
15953,RQ Realty: 728 West 181st Street,Manhattan,1920,Multifamily Housing,Multifamily,100,92.2,11699.8,1605976.8,247.7,16217.966089617938
15955,Sandberg: 306 West 38th Street,Manhattan,1927,Office,Office,100,104.9,503.2,1773628.9,392.3,16217.966089617938
15957,Silver Star: 3350 Broadway,Manhattan,1926,Multifamily Housing,Multifamily,100,190.9,548320.0,1838962.1,511.6,16217.966089617938
15960,Salisbury Hotel: 123 West 57th Street,Manhattan,1930,Hotel,Hotel,100,65.7,1183575.8,4833873.3,472.2,16217.966089617938
15966,Yorkshire House: 401 East 81st Street,Manhattan,1964,Multifamily Housing,Multifamily,100,126.4,785217.6,4681992.0,1396.0,10774.6
15972,Werber: 40 Gold Street,Manhattan,2009,Multifamily Housing,Multifamily,100,113.9,2210981.8,1835124.2,272.9,16217.966089617938
15977,Ventura:  654 West 161st Street,Manhattan,1915,Multifamily Housing,Multifamily,100,143.8,326496.8,984859.8,555.7,7158.5
